ID,Goal,Target,Indicator,ReleaseStatus,ReleaseName,SeriesID,SeriesCode,isDSDSeries,SeriesDescription,SeriesObservationCount,GeoAreaCode,GeoAreaName,TimePeriod,Value,ValueType,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,ObservationID,Age,Freq,Location,Nature,Sex,UnitMultiplier,Units,Level/Status,Name of international agreement,Education level,Type of product,Type of facilities,Name of international institution,Type of occupation,Tariff regime (status),Type of skill,Mode of transportation,Type of mobile technology,Name of non-communicable disease,Type of speed,Migratory status,Disability status,Hazard type,IHR Capacity,Cities,Reporting Type,Quantile,Activity,Observation Status,Policy Domains,Policy instruments,Sampling Stations,Type of waste treatment,Grounds of discrimination,Parliamentary committees,Cause of death,Substance use disorders,Mountain Elevation,Deviation Level,Frequency of Chlorophyll-a concentration,Food Waste Sector,Fiscal intervention stage
925119,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,12,Algeria,2018,22.846,Float,2018,,,,,"Ministry of Post, Telecommunications, Technologies and Digital",,"",6012461,,,,,MALE,,PERCENT,,,,,,,,,COPA,,,,,,,,,,G,,,,,,,,,,,,,,,,
925127,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,12,Algeria,2018,16.14774,Float,2018,,,,,"Ministry of Post, Telecommunications, Technologies and Digital",,"",6012469,,,,,BOTHSEX,,PERCENT,,,,,,,,,EMAIL,,,,,,,,,,G,,,,,,,,,,,,,,,,
925128,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,12,Algeria,2018,21.74442,Float,2018,,,,,"Ministry of Post, Telecommunications, Technologies and Digital",,"",6012470,,,,,MALE,,PERCENT,,,,,,,,,EMAIL,,,,,,,,,,G,,,,,,,,,,,,,,,,
925129,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,12,Algeria,2018,10.49518,Float,2018,,,,,"Ministry of Post, Telecommunications, Technologies and Digital",,"",6012471,,,,,FEMALE,,PERCENT,,,,,,,,,SOFT,,,,,,,,,,G,,,,,,,,,,,,,,,,
925130,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,12,Algeria,2018,15.54998,Float,2018,,,,,"Ministry of Post, Telecommunications, Technologies and Digital",,"",6012472,,,,,BOTHSEX,,PERCENT,,,,,,,,,SOFT,,,,,,,,,,G,,,,,,,,,,,,,,,,
925131,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,12,Algeria,2018,20.53361,Float,2018,,,,,"Ministry of Post, Telecommunications, Technologies and Digital",,"",6012473,,,,,MALE,,PERCENT,,,,,,,,,SOFT,,,,,,,,,,G,,,,,,,,,,,,,,,,
925132,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,12,Algeria,2018,4.56856,Float,2018,,,,,"Ministry of Post, Telecommunications, Technologies and Digital",,"",6012474,,,,,FEMALE,,PERCENT,,,,,,,,,EPRS,,,,,,,,,,G,,,,,,,,,,,,,,,,
925140,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,12,Algeria,2018,17.72001,Float,2018,,,,,"Ministry of Post, Telecommunications, Technologies and Digital",,"",6012482,,,,,BOTHSEX,,PERCENT,,,,,,,,,COPA,,,,,,,,,,G,,,,,,,,,,,,,,,,
925141,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,12,Algeria,2018,12.52083,Float,2018,,,,,"Ministry of Post, Telecommunications, Technologies and Digital",,"",6012484,,,,,FEMALE,,PERCENT,,,,,,,,,COPA,,,,,,,,,,G,,,,,,,,,,,,,,,,
925142,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,12,Algeria,2018,6.89336,Float,2018,,,,,"Ministry of Post, Telecommunications, Technologies and Digital",,"",6012485,,,,,BOTHSEX,,PERCENT,,,,,,,,,PCPR,,,,,,,,,,G,,,,,,,,,,,,,,,,
925143,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,12,Algeria,2018,4.66285,Float,2018,,,,,"Ministry of Post, Telecommunications, Technologies and Digital",,"",6012506,,,,,FEMALE,,PERCENT,,,,,,,,,PCPR,,,,,,,,,,G,,,,,,,,,,,,,,,,
925144,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,12,Algeria,2018,9.09248,Float,2018,,,,,"Ministry of Post, Telecommunications, Technologies and Digital",,"",6012507,,,,,MALE,,PERCENT,,,,,,,,,PCPR,,,,,,,,,,G,,,,,,,,,,,,,,,,
925145,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,12,Algeria,2018,22.06094,Float,2018,,,,,"Ministry of Post, Telecommunications, Technologies and Digital",,"",6014607,,,,,MALE,,PERCENT,,,,,,,,,INST,,,,,,,,,,G,,,,,,,,,,,,,,,,
925120,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,12,Algeria,2018,5.80744,Float,2018,,,,,"Ministry of Post, Telecommunications, Technologies and Digital",,"",6012462,,,,,FEMALE,,PERCENT,,,,,,,,,ARSP,,,,,,,,,,G,,,,,,,,,,,,,,,,
925121,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,12,Algeria,2018,9.40813,Float,2018,,,,,"Ministry of Post, Telecommunications, Technologies and Digital",,"",6012463,,,,,BOTHSEX,,PERCENT,,,,,,,,,ARSP,,,,,,,,,,G,,,,,,,,,,,,,,,,
925122,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,12,Algeria,2018,12.95813,Float,2018,,,,,"Ministry of Post, Telecommunications, Technologies and Digital",,"",6012464,,,,,MALE,,PERCENT,,,,,,,,,ARSP,,,,,,,,,,G,,,,,,,,,,,,,,,,
925123,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,12,Algeria,2018,11.73322,Float,2018,,,,,"Ministry of Post, Telecommunications, Technologies and Digital",,"",6012465,,,,,FEMALE,,PERCENT,,,,,,,,,TRAF,,,,,,,,,,G,,,,,,,,,,,,,,,,
925124,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,12,Algeria,2018,17.31231,Float,2018,,,,,"Ministry of Post, Telecommunications, Technologies and Digital",,"",6012466,,,,,BOTHSEX,,PERCENT,,,,,,,,,TRAF,,,,,,,,,,G,,,,,,,,,,,,,,,,
925125,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,12,Algeria,2018,22.81286,Float,2018,,,,,"Ministry of Post, Telecommunications, Technologies and Digital",,"",6012467,,,,,MALE,,PERCENT,,,,,,,,,TRAF,,,,,,,,,,G,,,,,,,,,,,,,,,,
925126,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,12,Algeria,2018,10.47115,Float,2018,,,,,"Ministry of Post, Telecommunications, Technologies and Digital",,"",6012468,,,,,FEMALE,,PERCENT,,,,,,,,,EMAIL,,,,,,,,,,G,,,,,,,,,,,,,,,,
925133,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,12,Algeria,2018,7.21477,Float,2018,,,,,"Ministry of Post, Telecommunications, Technologies and Digital",,"",6012475,,,,,BOTHSEX,,PERCENT,,,,,,,,,EPRS,,,,,,,,,,G,,,,,,,,,,,,,,,,
925134,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,12,Algeria,2018,9.82373,Float,2018,,,,,"Ministry of Post, Telecommunications, Technologies and Digital",,"",6012476,,,,,MALE,,PERCENT,,,,,,,,,EPRS,,,,,,,,,,G,,,,,,,,,,,,,,,,
925135,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,12,Algeria,2018,15.8734,Float,2018,,,,,"Ministry of Post, Telecommunications, Technologies and Digital",,"",6012477,,,,,FEMALE,,PERCENT,,,,,,,,,CMFL,,,,,,,,,,G,,,,,,,,,,,,,,,,
925136,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,12,Algeria,2018,21.45077,Float,2018,,,,,"Ministry of Post, Telecommunications, Technologies and Digital",,"",6012478,,,,,BOTHSEX,,PERCENT,,,,,,,,,CMFL,,,,,,,,,,G,,,,,,,,,,,,,,,,
925137,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,12,Algeria,2018,26.94962,Float,2018,,,,,"Ministry of Post, Telecommunications, Technologies and Digital",,"",6012479,,,,,MALE,,PERCENT,,,,,,,,,CMFL,,,,,,,,,,G,,,,,,,,,,,,,,,,
925138,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,12,Algeria,2018,10.25323,Float,2018,,,,,"Ministry of Post, Telecommunications, Technologies and Digital",,"",6012480,,,,,FEMALE,,PERCENT,,,,,,,,,INST,,,,,,,,,,G,,,,,,,,,,,,,,,,
925139,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,12,Algeria,2018,16.19894,Float,2018,,,,,"Ministry of Post, Telecommunications, Technologies and Digital",,"",6012481,,,,,BOTHSEX,,PERCENT,,,,,,,,,INST,,,,,,,,,,G,,,,,,,,,,,,,,,,
925146,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,20,Andorra,2017,5.97734,Float,2017,,,,,ITU,,"",6012501,,,,,BOTHSEX,,PERCENT,,,,,,,,,PCPR,,,,,,,,,,G,,,,,,,,,,,,,,,,
925147,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,20,Andorra,2017,67.28272,Float,2017,,,,,ITU,,"",6012502,,,,,BOTHSEX,,PERCENT,,,,,,,,,TRAF,,,,,,,,,,G,,,,,,,,,,,,,,,,
925148,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,20,Andorra,2017,52.79506,Float,2017,,,,,ITU,,"",6012503,,,,,BOTHSEX,,PERCENT,,,,,,,,,SOFT,,,,,,,,,,G,,,,,,,,,,,,,,,,
925149,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,20,Andorra,2017,45.11667,Float,2017,,,,,ITU,,"",6012504,,,,,BOTHSEX,,PERCENT,,,,,,,,,EPRS,,,,,,,,,,G,,,,,,,,,,,,,,,,
925150,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,20,Andorra,2017,59.58742,Float,2017,,,,,ITU,,"",6012505,,,,,BOTHSEX,,PERCENT,,,,,,,,,CMFL,,,,,,,,,,G,,,,,,,,,,,,,,,,
925222,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,31,Azerbaijan,2014,0.59662,Float,2014,,,,,State Statistical Committee of the Republic of Azerbaijan,,"",6012571,,,,,BOTHSEX,,PERCENT,,,,,,,,,PCPR,,,,,,,,,,G,,,,,,,,,,,,,,,,
925223,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,31,Azerbaijan,2014,56.67874,Float,2014,,,,,State Statistical Committee of the Republic of Azerbaijan,,"",6012572,,,,,BOTHSEX,,PERCENT,,,,,,,,,COPA,,,,,,,,,,G,,,,,,,,,,,,,,,,
925224,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,31,Azerbaijan,2014,18.49516,Float,2014,,,,,State Statistical Committee of the Republic of Azerbaijan,,"",6012573,,,,,BOTHSEX,,PERCENT,,,,,,,,,ARSP,,,,,,,,,,G,,,,,,,,,,,,,,,,
925225,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,31,Azerbaijan,2014,3.57971,Float,2014,,,,,State Statistical Committee of the Republic of Azerbaijan,,"",6012574,,,,,BOTHSEX,,PERCENT,,,,,,,,,TRAF,,,,,,,,,,G,,,,,,,,,,,,,,,,
925226,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,31,Azerbaijan,2014,47.72947,Float,2014,,,,,State Statistical Committee of the Republic of Azerbaijan,,"",6012575,,,,,BOTHSEX,,PERCENT,,,,,,,,,EMAIL,,,,,,,,,,G,,,,,,,,,,,,,,,,
925227,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,31,Azerbaijan,2014,7.15942,Float,2014,,,,,State Statistical Committee of the Republic of Azerbaijan,,"",6012576,,,,,BOTHSEX,,PERCENT,,,,,,,,,SOFT,,,,,,,,,,G,,,,,,,,,,,,,,,,
925228,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,31,Azerbaijan,2014,5.66787,Float,2014,,,,,State Statistical Committee of the Republic of Azerbaijan,,"",6012577,,,,,BOTHSEX,,PERCENT,,,,,,,,,EPRS,,,,,,,,,,G,,,,,,,,,,,,,,,,
925229,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,31,Azerbaijan,2014,58.46859,Float,2014,,,,,State Statistical Committee of the Republic of Azerbaijan,,"",6012578,,,,,BOTHSEX,,PERCENT,,,,,,,,,CMFL,,,,,,,,,,G,,,,,,,,,,,,,,,,
925230,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,31,Azerbaijan,2014,12.52898,Float,2014,,,,,State Statistical Committee of the Republic of Azerbaijan,,"",6012579,,,,,BOTHSEX,,PERCENT,,,,,,,,,INST,,,,,,,,,,G,,,,,,,,,,,,,,,,
925233,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,31,Azerbaijan,2015,18.86663,Float,2015,,,,,State Statistical Committee of the Republic of Azerbaijan,,"",6012564,,,,,BOTHSEX,,PERCENT,,,,,,,,,ARSP,,,,,,,,,,G,,,,,,,,,,,,,,,,
925234,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,31,Azerbaijan,2015,3.6516,Float,2015,,,,,State Statistical Committee of the Republic of Azerbaijan,,"",6012565,,,,,BOTHSEX,,PERCENT,,,,,,,,,TRAF,,,,,,,,,,G,,,,,,,,,,,,,,,,
925235,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,31,Azerbaijan,2015,48.68808,Float,2015,,,,,State Statistical Committee of the Republic of Azerbaijan,,"",6012566,,,,,BOTHSEX,,PERCENT,,,,,,,,,EMAIL,,,,,,,,,,G,,,,,,,,,,,,,,,,
925236,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,31,Azerbaijan,2015,7.30322,Float,2015,,,,,State Statistical Committee of the Republic of Azerbaijan,,"",6012567,,,,,BOTHSEX,,PERCENT,,,,,,,,,SOFT,,,,,,,,,,G,,,,,,,,,,,,,,,,
925237,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,31,Azerbaijan,2015,5.78171,Float,2015,,,,,State Statistical Committee of the Republic of Azerbaijan,,"",6012568,,,,,BOTHSEX,,PERCENT,,,,,,,,,EPRS,,,,,,,,,,G,,,,,,,,,,,,,,,,
925238,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,31,Azerbaijan,2015,59.6429,Float,2015,,,,,State Statistical Committee of the Republic of Azerbaijan,,"",6012569,,,,,BOTHSEX,,PERCENT,,,,,,,,,CMFL,,,,,,,,,,G,,,,,,,,,,,,,,,,
925231,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,31,Azerbaijan,2015,0.6086,Float,2015,,,,,State Statistical Committee of the Republic of Azerbaijan,,"",6012562,,,,,BOTHSEX,,PERCENT,,,,,,,,,PCPR,,,,,,,,,,G,,,,,,,,,,,,,,,,
925232,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,31,Azerbaijan,2015,57.8171,Float,2015,,,,,State Statistical Committee of the Republic of Azerbaijan,,"",6012563,,,,,BOTHSEX,,PERCENT,,,,,,,,,COPA,,,,,,,,,,G,,,,,,,,,,,,,,,,
925239,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,31,Azerbaijan,2015,12.78062,Float,2015,,,,,State Statistical Committee of the Republic of Azerbaijan,,"",6012570,,,,,BOTHSEX,,PERCENT,,,,,,,,,INST,,,,,,,,,,G,,,,,,,,,,,,,,,,
925246,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,31,Azerbaijan,2016,18.72528,Float,2016,,,,,State Statistical Committee of the Republic of Azerbaijan,,"",6012605,,,,,BOTHSEX,,PERCENT,,,,,,,,,ARSP,,,,,,,,,,G,,,,,,,,,,,,,,,,
925247,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,31,Azerbaijan,2016,3.62619,Float,2016,,,,,State Statistical Committee of the Republic of Azerbaijan,,"",6012606,,,,,BOTHSEX,,PERCENT,,,,,,,,,TRAF,,,,,,,,,,G,,,,,,,,,,,,,,,,
925248,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,31,Azerbaijan,2016,7.25253,Float,2016,,,,,State Statistical Committee of the Republic of Azerbaijan,,"",6012607,,,,,BOTHSEX,,PERCENT,,,,,,,,,SOFT,,,,,,,,,,G,,,,,,,,,,,,,,,,
925240,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,31,Azerbaijan,2016,12.68611,Float,2016,,,,,State Statistical Committee of the Republic of Azerbaijan,,"",6012561,,,,,BOTHSEX,,PERCENT,,,,,,,,,INST,,,,,,,,,,G,,,,,,,,,,,,,,,,
925241,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,31,Azerbaijan,2016,5.73798,Float,2016,,,,,State Statistical Committee of the Republic of Azerbaijan,,"",6012584,,,,,BOTHSEX,,PERCENT,,,,,,,,,EPRS,,,,,,,,,,G,,,,,,,,,,,,,,,,
925242,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,31,Azerbaijan,2016,48.32735,Float,2016,,,,,State Statistical Committee of the Republic of Azerbaijan,,"",6012585,,,,,BOTHSEX,,PERCENT,,,,,,,,,EMAIL,,,,,,,,,,G,,,,,,,,,,,,,,,,
925243,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,31,Azerbaijan,2016,59.19181,Float,2016,,,,,State Statistical Committee of the Republic of Azerbaijan,,"",6012582,,,,,BOTHSEX,,PERCENT,,,,,,,,,CMFL,,,,,,,,,,G,,,,,,,,,,,,,,,,
925244,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,31,Azerbaijan,2016,0.60407,Float,2016,,,,,State Statistical Committee of the Republic of Azerbaijan,,"",6012603,,,,,BOTHSEX,,PERCENT,,,,,,,,,PCPR,,,,,,,,,,G,,,,,,,,,,,,,,,,
925245,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,31,Azerbaijan,2016,57.39049,Float,2016,,,,,State Statistical Committee of the Republic of Azerbaijan,,"",6012604,,,,,BOTHSEX,,PERCENT,,,,,,,,,COPA,,,,,,,,,,G,,,,,,,,,,,,,,,,
925249,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,31,Azerbaijan,2017,21.59697,Float,2017,,,,,State Statistical Committee,,"",6012583,,,,,MALE,,PERCENT,,,,,,,,,ARSP,,,,,,,,,,G,,,,,,,,,,,,,,,,
925250,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,31,Azerbaijan,2017,4.06984,Float,2017,,,,,State Statistical Committee of the Republic of Azerbaijan,,"",6012586,,,,,BOTHSEX,,PERCENT,,,,,,,,,TRAF,,,,,,,,,,G,,,,,,,,,,,,,,,,
925251,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,31,Azerbaijan,2017,4.18321,Float,2017,,,,,State Statistical Committee,,"",6012587,,,,,MALE,,PERCENT,,,,,,,,,TRAF,,,,,,,,,,G,,,,,,,,,,,,,,,,
925260,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,31,Azerbaijan,2017,6.61538,Float,2017,,,,,State Statistical Committee,,"",6012596,,,,,MALE,,PERCENT,,,,,,,,,EPRS,,,,,,,,,,G,,,,,,,,,,,,,,,,
925261,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,31,Azerbaijan,2017,64.58534,Float,2017,,,,,State Statistical Committee,,"",6012597,,,,,FEMALE,,PERCENT,,,,,,,,,CMFL,,,,,,,,,,G,,,,,,,,,,,,,,,,
925262,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,31,Azerbaijan,2017,66.39264,Float,2017,,,,,State Statistical Committee of the Republic of Azerbaijan,,"",6012598,,,,,BOTHSEX,,PERCENT,,,,,,,,,CMFL,,,,,,,,,,G,,,,,,,,,,,,,,,,
925263,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,31,Azerbaijan,2017,68.24212,Float,2017,,,,,State Statistical Committee,,"",6012599,,,,,MALE,,PERCENT,,,,,,,,,CMFL,,,,,,,,,,G,,,,,,,,,,,,,,,,
925264,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,31,Azerbaijan,2017,13.84758,Float,2017,,,,,State Statistical Committee,,"",6012600,,,,,FEMALE,,PERCENT,,,,,,,,,INST,,,,,,,,,,G,,,,,,,,,,,,,,,,
925265,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,31,Azerbaijan,2017,14.23509,Float,2017,,,,,State Statistical Committee of the Republic of Azerbaijan,,"",6012601,,,,,BOTHSEX,,PERCENT,,,,,,,,,INST,,,,,,,,,,G,,,,,,,,,,,,,,,,
